,pobreza,P01F03,P15B02,P15B04,P15B06A,P13A02A,P06B01,P06B10A,P06B10B,P09A03B,P09A03C,P09B02B,P09B02C,P09F03B,P09F03C,P09F04B,P09F04C,P09F05B,P09F05C,P09F06B,P09F06C,P09F07B,P09F07C,P09F08B,P09F08C,P09F09B,P09F09C,P10B01,P10B08,P10B20B,P11A05B,P11A06B
4462,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,1.4285714285714286,0.0,0.0,0.0,1.4285714285714286,0.0,4.285714285714286,1.1428571428571428,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,77.14285714285714,0.0,0.0,0.0
4463,Pobre no extr.,400.0,0.0,0.0,0.0,0.0,6,0.0,3.75,0.0,0.0,0.0,3.75,0.25,0.0,1.25,18.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.125,125.0,0.0,0.0,285.0
4464,Pobre ext.,0.0,0.0,0.0,0.0,0.0,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,3.0,0.2,0.0,0.0,260.0,0.0
4465,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
4466,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
4467,Pobre ext.,0.0,0.0,0.0,0.0,0.0,6,0.0,5.625,1.5,0.0,0.0,1.875,0.125,0.0,2.125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
4468,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4469,Pobre ext.,0.0,0.0,0.0,0.0,0.0,6,0.0,4.090909090909091,1.4545454545454546,0.0,0.0,0.0,0.36363636363636365,8.181818181818182,0.45454545454545453,7.2727272727272725,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2.727272727272727,0.45454545454545453,0.0,0.0,0.0,0.0
4470,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1500.0
4471,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,7,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.42857142857142855,12.857142857142858,1.0,8.571428571428571,1.8571428571428572,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,10.714285714285714,0.42857142857142855,321.42857142857144,0.0,0.0,0.0
4472,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,266.6666666666667,0.0,0.0,0.0
4473,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,8.571428571428571,1.4285714285714286,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,1.1428571428571428,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
4474,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.2,15.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.8,1200.0,0.0,0.0,300.0
4475,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.0,0.6666666666666666,400.0,0.0,0.0,0.0
4476,No pobre,1000.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.0,0.4,1600.0,160.0,0.0,693.0
4477,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.3333333333333333,0.0,0.0,0.0,0.0
4478,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,7900.0,0.0,0.0,0.0
4479,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.25,7.5,0.25,1125.0,100.0,0.0,562.5
4480,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,10.0,0.6666666666666666,0.0,0.0,0.0,250.0
4481,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
4482,No pobre,0.0,0.0,0.0,0.0,1.0,3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,0.8,1320.0,0.0,0.0,0.0
4483,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,7,0.0,19.285714285714285,0.0,0.0,0.0,4.285714285714286,0.0,12.857142857142858,1.4285714285714286,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,4.285714285714286,1.7142857142857142,0.0,0.42857142857142855,435.7142857142857,0.0,0.0,714.2857142857143
4484,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,10.0,0.3333333333333333,1666.6666666666667,0.0,0.0,1333.3333333333333
4485,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.6666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1000.0,0.0,0.0,0.0
4486,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,16.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,14.0,0.2,360.0,0.0,0.0,304.0
4487,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,733.3333333333334,0.0,0.0,0.0
4488,Pobre no extr.,822.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,5.0,1.3333333333333333,5.0,0.3333333333333333,333.3333333333333,0.0,600.0,0.0
4489,No pobre,2000.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,1.0,1400.0,0.0,0.0,0.0
4490,No pobre,500.0,0.0,0.0,0.0,1.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
4491,No pobre,0.0,0.0,0.0,0.0,0.0,5,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1732.5
4492,Pobre no extr.,600.0,0.0,0.0,0.0,1.0,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.25,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7.5,1.5,2.5,0.5,487.5,0.0,150.0,577.5
4493,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0,0.0,0.25,325.0,0.0,0.0,150.0
4494,No pobre,900.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7.5,2.0,0.0,0.5,437.5,0.0,225.0,0.0
4495,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.75,7.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5,0.25,300.0,0.0,0.0,0.0
4496,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,10.0,0.6666666666666666,513.3333333333334,0.0,0.0,0.0
4497,No pobre,0.0,0.0,0.0,0.0,1.0,4,0.0,1.25,0.0,0.0,0.0,3.75,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.25,22.5,0.5,500.0,0.0,0.0,187.5
4498,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.0,0.0,450.0,0.0
4499,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,4.0,0.0,0.0,0.0,7.5,0.25,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,15.0,1.25,22.5,0.25,750.0,0.0,0.0,0.0
4500,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1050.0
4501,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.5,925.0,0.0,0.0,0.0
4502,Pobre ext.,0.0,0.0,0.0,0.0,0.0,6,0.0,1.5,0.0,0.0,0.0,1.5,0.3,9.0,1.3,1.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30.0,0.0
4503,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.6666666666666667,20.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,400.0,0.0,0.0,0.0
4504,Pobre ext.,0.0,0.0,0.0,0.0,0.0,4,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,3.25,7.5,0.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,200.0,0.0,0.0,93.75
4505,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,15.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
4506,Pobre no extr.,195.0,0.0,0.0,0.0,0.0,4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,264.0,0.0,0.0,0.0
4507,No pobre,0.0,0.0,0.0,0.0,1.0,4,0.0,7.5,4.0,0.0,0.0,0.0,0.0,30.0,0.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0
4508,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
4509,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,800.0,0.0,0.0,0.0
4510,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.4,100.0,0.0,0.0,0.0
4511,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,625.0,0.0,0.0,0.0
4512,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,3,0.0,3.75,0.0,0.0,0.0,0.0,0.0,3.75,1.25,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.5,0.5,300.0,0.0,75.0,0.0
4513,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,666.6666666666666,0.0,0.0,0.0
4514,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,500.0,0.0,100.0,0.0
4515,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.75,0.0,0.5,0.0,0.0,300.0,500.0
4516,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,3.75,0.0,0.0,0.0,0.0,0.0,7.5,0.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1250.0,0.0,0.0,0.0
4517,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1500.0,0.0,0.0,0.0
4518,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,800.0,0.0,0.0,0.0
4519,No pobre,0.0,0.0,4500.0,1.0,0.0,2,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,1000.0,0.0,750.0,0.0
4520,Pobre ext.,600.0,0.0,0.0,0.0,0.0,1,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.6666666666666665,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,533.3333333333334,0.0,0.0,0.0
4521,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,4.0,0.0,0.0,0.0,2.0,0.4,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.6,540.0,0.0,0.0,1440.0
4522,No pobre,0.0,0.0,0.0,0.0,1.0,4,0.0,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.6,0.0,0.0,0.0,0.0
4523,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,3,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
4524,No pobre,1920.0,0.0,0.0,0.0,2.0,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.4,0.0,1.0,280.0,0.0,0.0,0.0
4525,No pobre,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,600.0,0.0
4526,Pobre no extr.,300.0,47.0,0.0,1.0,1.0,3,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,4.285714285714286,0.2857142857142857,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.285714285714286,0.2857142857142857,42.857142857142854,0.0,0.0,0.0
4527,No pobre,0.0,0.0,0.0,0.0,1.0,5,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,5.0,1.5,5.0,0.5,566.6666666666666,0.0,0.0,0.0
4528,No pobre,900.0,0.0,0.0,0.0,0.0,2,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1000.0,0.0,0.0,0.0
4529,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,15.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0
4530,Pobre no extr.,2000.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,500.0,0.0
4531,Pobre no extr.,400.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.3333333333333335,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,66.66666666666667,0.0
4532,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,7,0.0,7.5,2.0,0.0,0.0,0.0,0.0,11.25,1.25,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.25,0.0,0.0,0.0,1050.0
4533,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6666666666666666,1400.0,0.0,0.0,0.0
4534,No pobre,500.0,0.0,0.0,0.0,0.0,5,0.0,9.0,0.6,0.0,0.0,0.0,0.0,2.0,0.8,0.0,2.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.2,0.0,0.0,0.0,0.0
4535,No pobre,65.0,0.0,0.0,0.0,0.0,3,0.0,3.75,0.0,0.0,0.0,0.0,0.0,7.5,1.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.5,0.25,250.0,0.0,0.0,1575.0
4536,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.75,0.0,0.0,0.0,0.0,0.0,1050.0
4537,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.0,0.0,0.0,0.0,0.25,15.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,87.5,0.0,150.0,0.0
4538,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,200.0,1400.0
4539,Pobre no extr.,200.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0
4540,Pobre no extr.,100.0,0.0,0.0,0.0,0.0,4,0.0,1.4285714285714286,2.5714285714285716,0.0,0.0,0.0,0.0,4.285714285714286,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
4541,Pobre ext.,0.0,0.0,0.0,0.0,1.0,7,0.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,1.1428571428571428,4.285714285714286,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.8571428571428572,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
4542,No pobre,645.0,0.0,0.0,0.0,0.0,5,0.4,15.0,0.0,0.0,0.2,9.0,0.2,0.0,0.8,6.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,6.0,1.2,6.0,0.2,276.0,0.0,0.0,0.0
4543,Pobre no extr.,500.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,280.0,0.0,0.0,0.0
4544,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,0.16666666666666666,0.0,2.8333333333333335,0.0,1.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,120.0,0.0,25.0,0.0
4545,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.333333333333334,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,4620.0
4546,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,12.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.0,0.2,340.0,0.0,0.0,0.0
4547,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,7500.0
4548,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
4549,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,3.0,1.8,0.0,0.0,3.0,0.0,6.0,0.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,1.2,6.0,0.2,0.0,0.0,0.0,1848.0
4550,No pobre,5000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7700.0
4551,No pobre,2000.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,480.0,0.0,133.33333333333334,0.0
4552,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,550.0,0.0,0.0,187.5
4553,Pobre ext.,400.0,0.0,0.0,0.0,0.0,6,0.0,3.125,0.0,0.0,0.0,5.0,0.125,0.0,0.875,0.0,0.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,1.125,7.5,0.375,445.0,0.0,0.0,0.0
4554,No pobre,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,20.0,1.3333333333333333,0.0,0.0,0.0,0.0
4555,No pobre,2000.0,0.0,0.0,0.0,0.0,1,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4500.0
4556,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,4.285714285714286,0.0,0.0,0.0,4.285714285714286,0.0,8.571428571428571,0.5714285714285714,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.2857142857142857,550.0,0.0,0.0,107.14285714285714
4557,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,5.0,0.0,0.0,0.0,5.0,0.0,12.5,0.3333333333333333,7.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.5,383.3333333333333,0.0,0.0,133.33333333333334
4558,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.5,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,900.0,0.0,0.0,0.0
